Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,Tweet Date,Tweet time,Char Count,Word Count,Contains D,Contains H,Is Even Impressions,Is Odd Date,Even Date,Is Business Hours,Is Working Hours,Is Weekday,Is Weekend,Day of Week,Day Number,Month,Month Number,Year Month,Has App Opens,Has Media,Engagement Category,Tweet Category,Interaction Filter,Total Engagement,Is Jun Aug 2020,Avg Engagement Rate
nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus #amet analytics social media marketing digital content engagement growtz strategy platform audience reacz,9373379085046930,2020-09-19 03:11 +0000,9475,307,0.0324010554089709,0,0,0,25,33,0,1,0,0,0,0,0,0,347,0,2020-09-19,08:41:00,279,42,False,False,0,1,0,0,0,0,1,Saturday,5,September,9,2020-09,Without App Opens,Without Media,High Impressions,Tweets with Links,1,0,0,0.03240105540897097
nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus montes analytics social media marketing digital content engagement growth strategy platform audience reach brand awareness campaign http://example.com,3448063856376960,2020-07-19 01:35 +0000,5109,248,0.0485417889998042,5,6,94,0,16,0,7,0,0,0,0,0,0,0,0,2020-07-19,07:05:00,268,36,False,False,0,1,0,0,0,0,1,Sunday,6,July,7,2020-07,Without App Opens,Without Media,High Impressions,Tweets with Links,1,99,1,0.04854178899980427
vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum integer analytics social media marketing digital content engagement growth strategy platform audience http://example.com,663151287080345,2020-07-28 18:53 +0000,2858,151,0.0528341497550734,0,0,0,12,0,8,8,0,0,0,0,0,0,0,0,2020-07-29,00:23:00,317,43,False,False,1,1,0,0,0,1,0,Wednesday,2,July,7,2020-07,Without App Opens,Without Media,High Impressions,Tweets with Hashtags,1,0,1,0.05283414975507348
ac leo pellentesque ultrices mattis oxio xonec vitae nisi nam ultrices libero non mattis pulvinar nulla pexe ullamcorper augue a suscipit proin analytics social mexia marketing xigital,692926331780116,2020-06-09 10:04 +0000,890,34,0.0382022471910112,0,0,50,26,41,0,4,0,1,0,0,0,0,0,0,2020-06-09,15:34:00,184,27,False,False,1,1,0,1,1,1,0,Tuesday,1,June,6,2020-06,With App Opens,Without Media,Medium Impressions,Tweets with Links,1,50,1,0.038202247191011236
suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi blandit analytics social media marketing digital content engagement growth strategy platform http://example.com,5843085594146000,2020-06-10 11:24 +0000,260,7,0.0269230769230769,0,0,0,0,0,0,0,0,4,0,0,0,0,376,0,2020-06-10,16:54:00,307,43,False,False,1,0,1,1,1,1,0,Wednesday,2,June,6,2020-06,With App Opens,Without Media,Low Impressions,Other,0,0,1,0.026923076923076925
ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor nisl analytics social mexia marketing xigital content engagement growth strategy platform auxience reach branx awareness campaign,9917944088416150,2020-08-29 01:51 +0000,3973,2,0.0005033979360684,0,0,99,6,45,0,1,0,5,0,0,0,0,0,0,2020-08-29,07:21:00,247,35,False,False,0,1,0,0,0,0,1,Saturday,5,August,8,2020-08,With App Opens,Without Media,High Impressions,Tweets with Links,1,99,1,0.0005033979360684622
cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis egestas analytics social media marketing digital content engagement growth strategy platform audience reach brand awareness campaign,4349404565397860,2020-08-26 12:35 +0000,3692,324,0.0877573131094257,21,0,2,0,2,15,3,0,0,0,0,0,0,0,71,2020-08-26,18:05:00,290,38,False,False,1,0,1,0,0,1,0,Wednesday,2,August,8,2020-08,Without App Opens,With Media,High Impressions,Tweets with Media,1,23,1,0.08775731310942579
nullam molestie nibz in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis mauris analytics social media marketing digital content engagement growtz strategy,267680049519484,2020-06-23 11:23 +0000,5630,404,0.0717584369449378,0,3,0,20,0,0,1,0,0,0,0,0,0,0,25,2020-06-23,16:53:00,307,42,False,False,1,1,0,1,1,1,0,Tuesday,1,June,6,2020-06,Without App Opens,With Media,High Impressions,Tweets with Media,1,0,1,0.07175843694493783
amet eleifenx pexe libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspenxisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus http://example.com,7179583141571830,2020-05-17 06:59 +0000,6359,223,0.0350684069822299,0,15,99,0,17,13,5,0,1,0,0,0,0,0,0,2020-05-17,12:29:00,196,28,False,False,0,1,0,0,0,0,1,Sunday,6,May,5,2020-05,With App Opens,Without Media,High Impressions,Tweets with Links,1,99,0,0.03506840698222991
nunc proin at turpis a pexe posuere nonummy integer non velit xonec xiam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis http://example.com,5037185933438630,2020-04-30 03:18 +0000,3218,157,0.0487880671224362,50,5,68,14,12,0,0,0,5,0,0,0,0,0,0,2020-04-30,08:48:00,174,26,False,False,1,0,1,0,0,1,0,Thursday,3,April,4,2020-04,With App Opens,Without Media,High Impressions,Tweets with Links,1,118,0,0.048788067122436295
cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum in analytics social media marketing digital content engagement growtz strategy platform audience reacz brand awareness campaign zttp://example.com,2689881804219870,2020-07-02 14:19 +0000,311,30,0.0964630225080385,0,0,86,0,0,16,1,0,0,0,0,0,0,0,0,2020-07-02,19:49:00,246,33,False,False,0,0,1,0,0,1,0,Thursday,3,July,7,2020-07,Without App Opens,Without Media,Low Impressions,Tweets with Hashtags,1,86,1,0.09646302250803858
platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla,4578146821526520,2020-03-02 17:48 +0000,1408,132,0.09375,0,0,39,0,0,0,3,0,0,0,0,0,0,122,0,2020-03-02,23:18:00,116,18,False,False,1,0,1,0,0,1,0,Monday,0,March,3,2020-03,Without App Opens,Without Media,Medium Impressions,Other,0,39,0,0.09375
primis in faucibus orci luctus et ultrices posuere cubilia curae donec pzaretra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet id analytics social media marketing digital content engagement growtz strategy platform audience reacz brand awareness campaign,502386106954801,2020-08-09 18:11 +0000,9288,846,0.0910852713178294,0,14,82,12,0,0,7,0,0,0,0,0,0,0,56,2020-08-09,23:41:00,278,38,False,False,1,1,0,0,0,0,1,Sunday,6,August,8,2020-08,Without App Opens,With Media,High Impressions,Tweets with Media,1,82,1,0.09108527131782945
ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac convallis analytics social media marketing digital content engagement growth strategy platform audience reach brand awareness campaign http://example.com,2525599018726140,2020-08-03 02:42 +0000,4960,458,0.0923387096774193,0,16,0,0,19,13,9,0,5,0,0,0,0,0,0,2020-08-03,08:12:00,311,40,False,False,1,1,0,0,0,1,0,Monday,0,August,8,2020-08,With App Opens,Without Media,High Impressions,Tweets with Links,1,0,1,0.09233870967741936
id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis #natoque analytics social media marketing digital content engagement growtz strategy platform audience reacz brand awareness campaign,2250189860829320,2020-08-05 06:41 +0000,9794,37,0.0037778231570349,0,17,0,0,14,0,0,0,3,0,0,0,0,0,0,2020-08-05,12:11:00,278,39,False,False,1,1,0,0,1,1,0,Wednesday,2,August,8,2020-08,With App Opens,Without Media,High Impressions,Tweets with Links,1,0,1,0.0037778231570349194
luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est #eu analytics social media marketing digital content engagement growtz strategy platform audience reacz brand awareness campaign,2251843002672800,2020-06-07 11:05 +0000,6097,475,0.0779071674594062,6,0,58,0,48,0,1,0,5,0,0,0,0,0,0,2020-06-07,16:35:00,246,33,False,False,0,1,0,0,0,0,1,Sunday,6,June,6,2020-06,With App Opens,Without Media,High Impressions,Tweets with Links,1,64,1,0.07790716745940626
aliquam sit amet xiam in magna bibenxum imperxiet nullam orci pexe venenatis non soxales sex tincixunt eu felis fusce posuere eget analytics social mexia marketing xigital content engagement growth strategy platform auxience reach branx awareness campaign,1503855150098960,2020-01-17 10:32 +0000,686,63,0.0918367346938775,36,1,66,8,0,0,17,0,0,0,0,0,0,0,0,2020-01-17,16:02:00,255,36,False,False,1,1,0,1,1,1,0,Friday,4,January,1,2020-01,Without App Opens,Without Media,Medium Impressions,Other,1,102,0,0.09183673469387756
hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas integer analytics social media marketing digital content,88213556456228,2020-06-23 09:54 +0000,4854,30,0.0061804697156983,20,2,27,6,34,0,1,0,0,0,0,0,0,112,45,2020-06-23,15:24:00,289,42,False,False,1,1,0,1,1,1,0,Tuesday,1,June,6,2020-06,Without App Opens,With Media,High Impressions,Tweets with Media,1,47,1,0.006180469715698393
curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet #analytics,4068611544004390,2020-07-10 19:12 +0000,4492,183,0.0407390917186108,27,11,50,0,0,3,4,0,0,0,0,0,0,173,0,2020-07-11,00:42:00,166,25,False,False,1,1,0,0,0,0,1,Saturday,5,July,7,2020-07,Without App Opens,Without Media,High Impressions,Tweets with Hashtags,1,77,1,0.04073909171861086
quis augue luctus tincixunt nulla mollis molestie lorem quisque ut erat curabitur gravixa nisi at nibz in zac zabitasse #interxum analytics social mexia,5404359755879000,2020-08-14 08:42 +0000,5767,7,0.0012138026703658,0,0,0,5,50,0,0,0,5,0,0,0,0,0,0,2020-08-14,14:12:00,152,23,False,False,0,0,1,0,1,1,0,Friday,4,August,8,2020-08,With App Opens,Without Media,High Impressions,Tweets with Links,1,0,1,0.0012138026703658747
interxum eu tincixunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismox scelerisque sex analytics social mexia marketing xigital content engagement http://example.com,7019138095650310,2020-04-05 09:49 +0000,4229,316,0.0747221565381887,0,0,96,0,0,0,4,0,0,0,0,0,0,0,0,2020-04-05,15:19:00,291,43,False,False,0,1,0,0,0,0,1,Sunday,6,April,4,2020-04,Without App Opens,Without Media,High Impressions,Other,0,96,0,0.0747221565381887
in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rzoncus aliquet pulvinar sed nisl nunc rzoncus dui augue analytics social media marketing digital content engagement growtz strategy,1754009518481310,2020-08-18 06:14 +0000,552,30,0.0543478260869565,50,0,83,0,7,0,6,0,0,0,0,0,0,0,0,2020-08-18,11:44:00,280,42,False,False,1,0,1,0,1,1,0,Tuesday,1,August,8,2020-08,Without App Opens,Without Media,Medium Impressions,Tweets with Links,1,133,1,0.05434782608695652
aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus #velit analytics social media marketing digital content engagement growtz strategy platform audience reacz brand awareness campaign,6158354410932750,2020-07-24 13:54 +0000,4488,169,0.0376559714795008,40,0,0,27,30,5,1,0,0,0,0,0,0,0,0,2020-07-24,19:24:00,292,40,False,False,1,0,1,0,0,1,0,Friday,4,July,7,2020-07,Without App Opens,Without Media,High Impressions,Tweets with Links,1,40,1,0.037655971479500894
a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper #nisl analytics social media marketing digital content engagement growth strategy platform audience reach brand awareness campaign,5810847937106210,2020-05-23 10:27 +0000,543,20,0.0368324125230202,0,5,53,15,34,1,16,0,2,0,0,0,0,235,34,2020-05-23,15:57:00,271,41,False,False,0,1,0,0,0,0,1,Saturday,5,May,5,2020-05,With App Opens,With Media,Medium Impressions,Tweets with Media,1,53,0,0.03683241252302026
aliquam augue quam sollicituxin vitae consectetuer eget rutrum at lorem integer tincixunt ante vel ipsum praesent #nisi analytics social mexia marketing xigital content engagement growth strategy platform auxience,2376049662239370,2020-06-13 01:36 +0000,2449,91,0.0371580236831359,32,12,53,10,0,0,6,0,0,0,0,0,0,0,0,2020-06-13,07:06:00,213,28,False,False,0,1,0,0,0,0,1,Saturday,5,June,6,2020-06,Without App Opens,Without Media,High Impressions,Other,1,85,1,0.03715802368313598
xui vel nisl xuis ac nibz fusce lacus purus aliquet at feugiat non pretium quis lectus suspenxisse potenti in eleifenx quam a oxio in zac zttp://example.com,466676604562365,2020-07-19 06:10 +0000,2018,28,0.0138751238850346,0,0,0,0,0,6,1,0,0,0,0,0,0,187,0,2020-07-19,11:40:00,156,26,False,False,1,1,0,0,0,0,1,Sunday,6,July,7,2020-07,Without App Opens,Without Media,High Impressions,Tweets with Hashtags,1,0,1,0.013875123885034688
soxales scelerisque mauris sit amet eros suspenxisse accumsan tortor quis turpis sex ante vivamus tortor http://example.com,4429373758549880,2020-03-31 10:14 +0000,3644,3,0.0008232711306256,46,0,49,0,0,9,0,0,0,0,0,381,381,0,42,2020-03-31,15:44:00,123,16,False,False,1,1,0,1,1,1,0,Tuesday,1,March,3,2020-03,Without App Opens,With Media,High Impressions,Tweets with Media,1,95,0,0.000823271130625686
a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor ix nulla ultrices aliquet maecenas leo oxio conximentum ix luctus nec molestie sex justo pellentesque viverra pexe #libero analytics social mexia marketing xigital content engagement growth strategy platform auxience reach,9465303683869130,2020-09-21 10:52 +0000,4134,180,0.0435413642960812,47,11,0,0,0,0,0,0,0,0,0,0,0,120,0,2020-09-21,16:22:00,292,42,False,False,1,1,0,1,1,1,0,Monday,0,September,9,2020-09,Without App Opens,Without Media,High Impressions,Other,0,47,0,0.04354136429608128
sem praesent ix massa ix nisl venenatis lacinia aenean sit amet justo morbi ut oxio cras mi pexe malesuaxa in imperxiet et #analytics,2437912962763150,2020-07-02 20:01 +0000,6300,191,0.0303174603174603,42,0,100,0,0,0,4,0,0,0,0,0,0,133,8,2020-07-03,01:31:00,133,23,False,False,1,1,0,0,0,1,0,Friday,4,July,7,2020-07,Without App Opens,With Media,High Impressions,Tweets with Media,0,142,1,0.030317460317460316
lacinia sapien quis libero nullam sit amet turpis elementum ligula vezicula consequat morbi a ipsum integer a nibz in quis #aenean analytics social media marketing digital content engagement growtz strategy platform audience reacz brand awareness campaign,9837385865806060,2020-06-21 07:35 +0000,8833,412,0.0466432695573417,8,7,84,10,28,4,13,0,0,0,0,0,0,0,0,2020-06-21,13:05:00,255,36,False,False,0,1,0,0,0,0,1,Sunday,6,June,6,2020-06,Without App Opens,Without Media,High Impressions,Tweets with Links,1,92,1,0.046643269557341785
lobortis ligula sit amet eleifenx pexe libero quis orci nullam molestie nibz in lectus pellentesque at nulla suspenxisse potenti zttp://example.com,4638390218140660,2020-02-19 11:26 +0000,7307,364,0.0498152456548515,0,0,88,0,0,6,4,0,0,0,0,0,0,0,75,2020-02-19,16:56:00,147,20,False,False,0,1,0,1,1,1,0,Wednesday,2,February,2,2020-02,Without App Opens,With Media,High Impressions,Tweets with Media,1,88,0,0.049815245654851514
urna pretium nisl ut volutpat sapien arcu sex augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in zac zabitasse platea xictumst etiam faucibus cursus urna ut tellus nulla interxum analytics social mexia marketing xigital content engagement growtz strategy,8582214433766120,2020-08-11 03:10 +0000,1271,2,0.001573564122738,47,0,47,0,40,9,2,0,0,0,0,0,0,353,0,2020-08-11,08:40:00,284,42,False,False,0,1,0,0,0,1,0,Tuesday,1,August,8,2020-08,Without App Opens,Without Media,Medium Impressions,Tweets with Links,1,94,1,0.0015735641227380016
faucibus cursus urna ut tellus nulla ut erat ix mauris vulputate elementum nullam varius nulla facilisi cras non velit ut analytics social mexia marketing xigital content engagement growtz strategy platform auxience reacz branx awareness campaign zttp://example.com,7998491679001950,2020-06-16 09:58 +0000,2342,26,0.0111016225448334,36,14,0,0,0,0,13,0,0,0,0,0,0,40,0,2020-06-16,15:28:00,265,36,False,False,1,0,1,1,1,1,0,Tuesday,1,June,6,2020-06,Without App Opens,Without Media,High Impressions,Other,0,36,1,0.011101622544833475
vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pzaretra magna vestibulum aliquet ultrices erat tortor zttp://example.com,7658659023581680,2020-08-23 11:17 +0000,3341,221,0.0661478599221789,37,0,0,24,0,0,1,0,0,0,0,0,0,0,0,2020-08-23,16:47:00,166,22,False,False,0,1,0,0,0,0,1,Sunday,6,August,8,2020-08,Without App Opens,Without Media,High Impressions,Other,1,37,1,0.06614785992217899
